Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Snuggle Season Ceramic Mug – Rose Gold Detailing,snuggle-season-ceramic-mug-rose-gold,"<p>Cosy up with a hot drink in this pretty pink 'Snuggle Season' Ceramic Mug, finished with elegant rose gold lettering. Packaged in a stylish matching gift box. H9.5cm x W14.2cm x D10.5cm. Hand wash only.</p>",The Cosy Cairn,Home & Garden > Kitchen & Dining > Tableware,Mugs & Drinkware,"mugs, christmas, snuggle-season, rose-gold, gift",TRUE,Active,S03720288,,Title,Default Title,,,,,,,,,11.99,,,6.00,TRUE,,,,,,,shopify,15,DENY,470,g,TRUE,manual,,1,Snuggle Season Ceramic Mug Rose Gold,,FALSE,Snuggle Season Ceramic Mug Rose Gold | The Cosy Cairn,Pink snuggle season ceramic mug with rose gold lettering in gift box.,,Home & Garden > Kitchen & Dining > Tableware,,,,,,,New,FALSE,Mugs,Gift,,,
Manifestation Crystal Gift Set,manifestation-crystal-gift-set,"<p>Attract good fortune and abundance with this manifestation crystal gift set. Includes 7 natural crystals: labradorite, carnelian, amethyst, pyrite, tiger's eye, green aventurine, and rainbow fluorite in a faux leather bag.</p>",The Cosy Cairn,Health & Beauty > Personal Care,Crystals & Spiritual Gifts,"crystals, spiritual, manifestation, gift-set, healing",TRUE,Active,S03721723,,Title,Default Title,,,,,,,,,16.99,,,8.00,TRUE,,,,,,,shopify,10,DENY,230,g,TRUE,manual,,1,Manifestation Crystal Gift Set,,FALSE,Manifestation Crystal Gift Set | The Cosy Cairn,7 natural crystals for manifestation including amethyst pyrite and tiger eye in gift set.,,Health & Beauty > Personal Care,,,,,,,New,FALSE,Crystals,Gift,,,
The Witches Guide to Crystals Gift Set,the-witches-guide-to-crystals-gift-set,"<p>This witches guide to crystals gift set includes 6 tumblestones and casting chart for divination. Includes grey agate, rose quartz, unakite, yellow aventurine, light aventurine, and Brazil agate with velvet bag.</p>",The Cosy Cairn,Health & Beauty > Personal Care,Crystals & Spiritual Gifts,"crystals, witch, spiritual, divination, gift-set",TRUE,Active,S03721559,,Title,Default Title,,,,,,,,,16.99,,,8.00,TRUE,,,,,,,shopify,10,DENY,160,g,TRUE,manual,,1,The Witches Guide to Crystals Gift Set,,FALSE,The Witches Guide to Crystals Gift Set | The Cosy Cairn,6 tumblestones and casting chart for crystal divination in gift box.,,Health & Beauty > Personal Care,,,,,,,New,FALSE,Crystals,Gift,,,
Golden Tarot Deck,golden-tarot-deck,"<p>Step into the light with the Golden Tarot Deck. Each card is enhanced with radiant gold foil. Complete 78-card tarot deck with major and minor arcana. Presented in a premium box.</p>",The Cosy Cairn,Health & Beauty > Personal Care,Crystals & Spiritual Gifts,"crystals, tarot, spiritual, gold-foil, gift",TRUE,Active,5056368348983,,Title,Default Title,,,,,,,,,14.00,,,7.00,TRUE,,,,,,,shopify,0,DENY,200,g,TRUE,manual,,1,Golden Tarot Deck,,FALSE,Golden Tarot Deck | The Cosy Cairn,Luxury gold foil 78 card tarot deck with major and minor arcana in premium box.,,Health & Beauty > Personal Care,,,,,,,New,FALSE,Crystals,Gift,,,
Love Healing Crystal Set with Moon Trinket Dish,love-healing-crystal-set-moon-trinket-dish,"<p>This stunning set includes four crystal tumblestones (rose quartz, clear quartz, amethyst, rhodonite) and a crescent moon trinket dish to promote self-confidence, grow friendships and attract love.</p>",The Cosy Cairn,Health & Beauty > Personal Care,Crystals & Spiritual Gifts,"crystals, love, healing, rose-quartz, gift-set, new-in",TRUE,Active,S03720120,,Title,Default Title,,,,,,,,,9.99,,,5.00,TRUE,,,,,,,shopify,30,DENY,190,g,TRUE,manual,,1,Love Healing Crystal Set with Moon Trinket Dish,,FALSE,Love Healing Crystal Set Moon Trinket Dish | The Cosy Cairn,Rose quartz amethyst clear quartz and rhodonite healing crystal set with moon trinket dish.,,Health & Beauty > Personal Care,,,,,,,New,FALSE,Crystals,Gift,,,
3-4kg Salt Lamp,3-4kg-salt-lamp,"<p>A 3-4kg salt lamp. 100% natural Himalayan salt. Great for health and wellbeing. Product Dimensions: H23cm x W15.5cm x D13cm.</p>",The Cosy Cairn,Home & Garden > Decor,Wellbeing & Self-Care,"wellbeing, salt-lamp, himalayan, healing, spiritual",TRUE,Active,S03722846,,Title,Default Title,,,,,,,,,24.99,,,19.00,TRUE,,,,,,,shopify,0,DENY,4290,g,TRUE,manual,,1,3-4kg Salt Lamp,,FALSE,3-4kg Salt Lamp | The Cosy Cairn,100 percent natural Himalayan 3-4kg salt lamp for health and wellbeing.,,Home & Garden > Decor,,,,,,,New,FALSE,Wellbeing,,,,
Herbal Ritual Bath Salt Gift Set,herbal-ritual-bath-salt-gift-set,"<p>Create a sacred place for self-care rituals with this set of 4 ritual bath salts for self-love, happiness, abundance and stress less. Infused with ylang ylang, clary sage, jojoba, and lemon and ginger. UK made, vegan, natural.</p>",The Cosy Cairn,Health & Beauty > Personal Care,Wellbeing & Self-Care,"wellbeing, bath-salts, ritual, self-care, gift-set, vegan",TRUE,Active,S03722913,,Title,Default Title,,,,,,,,,13.99,,,8.00,TRUE,,,,,,,shopify,0,DENY,600,g,TRUE,manual,,1,Herbal Ritual Bath Salt Gift Set,,FALSE,Herbal Ritual Bath Salt Gift Set | The Cosy Cairn,Set of 4 ritual bath salts for self-love happiness abundance and stress. UK made vegan.,,Health & Beauty > Personal Care,,,,,,,New,FALSE,Wellbeing,Gift,,,
Floral Bath Salt Gift Set,floral-bath-salt-gift-set,"<p>Turn bath time into a luxurious retreat with this floral bath salt gift set. Scents include Lemon & Ginger, Clary Sage, Ylang Ylang, and Jojoba. 4x100g bottles. UK made, natural and vegan ingredients.</p>",The Cosy Cairn,Health & Beauty > Personal Care,Wellbeing & Self-Care,"wellbeing, bath-salts, floral, self-care, gift-set, vegan",TRUE,Active,S03724204,,Title,Default Title,,,,,,,,,13.99,,,7.00,TRUE,,,,,,,shopify,0,DENY,590,g,TRUE,manual,,1,Floral Bath Salt Gift Set,,FALSE,Floral Bath Salt Gift Set | The Cosy Cairn,Luxury floral bath salt gift set. 4x100g lemon ginger clary sage ylang ylang jojoba.,,Health & Beauty > Personal Care,,,,,,,New,FALSE,Wellbeing,Gift,,,
Zen Shower Steamers Wellness Gift Set,zen-shower-steamers-wellness-gift-set,"<p>Awaken your senses with Zen Shower Steamers, handmade in Sheffield using all-natural essential oils. Blend of Grapefruit, Bergamot, Rosemary, and Lemon Tea Tree with rosemary seeds. Set of 4. Vegan-friendly, cruelty-free.</p>",The Cosy Cairn,Health & Beauty > Personal Care,Wellbeing & Self-Care,"wellbeing, shower-steamers, gift-set, vegan, natural, handmade",TRUE,Active,ZEN-SS01,,Title,Default Title,,,,,,,,,8.00,,,4.00,TRUE,,,,,,,shopify,0,DENY,200,g,TRUE,manual,,1,Zen Shower Steamers Wellness Gift Set,,FALSE,Zen Shower Steamers Wellness Gift Set | The Cosy Cairn,Natural shower steamers handmade in Sheffield. Grapefruit bergamot rosemary set of 4.,,Health & Beauty > Personal Care,,,,,,,New,FALSE,Wellbeing,Gift,,,
Multicoloured Gratitude Journal with Amethyst Pen,multicoloured-gratitude-journal-amethyst-pen,"<p>Keep track of goals and things to be grateful for with this cheerful gratitude journal and matching amethyst pen for a touch of magic. 100 sheets / 200 printed pages.</p>",The Cosy Cairn,Office Supplies > Notebooks & Journals,Wellbeing & Self-Care,"wellbeing, journal, gratitude, amethyst, spiritual, gift",TRUE,Active,S03723952,,Title,Default Title,,,,,,,,,10.99,,,5.00,TRUE,,,,,,,shopify,10,DENY,360,g,TRUE,manual,,1,Multicoloured Gratitude Journal with Amethyst Pen,,FALSE,Multicoloured Gratitude Journal with Amethyst Pen | The Cosy Cairn,Gratitude journal with amethyst pen. 200 printed pages for daily intentions.,,Office Supplies > Notebooks & Journals,,,,,,,New,FALSE,Wellbeing,Gift,,,
Small Terracotta Pot Man,small-terracotta-pot-man,"<p>Place this charming terracotta pot man out in the garden amongst your plants. He adorns a straw hat with a loop so he can also be hung up. H25cm x W9cm x D8cm.</p>",The Cosy Cairn,Home & Garden > Lawn & Garden,Garden & Outdoor Décor,"garden, terracotta, ornament, outdoor, novelty",TRUE,Active,S03721934,,Title,Default Title,,,,,,,,,8.99,,,4.00,TRUE,,,,,,,shopify,100,DENY,160,g,TRUE,manual,,1,Small Terracotta Pot Man,,FALSE,Small Terracotta Pot Man | The Cosy Cairn,Terracotta pot man garden ornament with straw hat. Can also be hung up.,,Home & Garden > Lawn & Garden,,,,,,,New,FALSE,Garden,,,,
Small Blue Glass Plant Mister,small-blue-glass-plant-mister,"<p>A rich blue glass plant mister with lovely vintage feel. Finished with gold metal pump spray and thumb holder. Simply fill with water and mist plants. 16cm in height.</p>",The Cosy Cairn,Home & Garden > Lawn & Garden,Garden & Outdoor Décor,"garden, plant-mister, glass, vintage, gift",TRUE,Active,S03723006,,Title,Default Title,,,,,,,,,9.99,,,5.00,TRUE,,,,,,,shopify,20,DENY,230,g,TRUE,manual,,1,Small Blue Glass Plant Mister,,FALSE,Small Blue Glass Plant Mister | The Cosy Cairn,Rich blue glass plant mister with gold pump spray. Vintage feel. 16cm height.,,Home & Garden > Lawn & Garden,,,,,,,New,FALSE,Garden,Gift,,,
Hedgehog Family Ornament,hedgehog-family-ornament,"<p>This lovely Hedgehog Family ornament shows a loving embrace between two parent hedgehogs and their baby. Includes printed sentiment card: 'Under the moon and the stars your little heart beats next to ours'. H8cm x W11cm x D6cm.</p>",The Cosy Cairn,Home & Garden > Decor,Ornaments & Figurines,"ornaments, hedgehog, family, gift, sentiment",TRUE,Active,S03722314,,Title,Default Title,,,,,,,,,12.99,,,6.00,TRUE,,,,,,,shopify,15,DENY,220,g,TRUE,manual,,1,Hedgehog Family Ornament,,FALSE,Hedgehog Family Ornament | The Cosy Cairn,Hedgehog family ornament with sentiment card. Perfect family gift.,,Home & Garden > Decor,,,,,,,New,FALSE,Ornaments,Gift,,,
Elephant Family Ornament,elephant-family-ornament,"<p>This Elephant Family ornament shows a loving cuddle between two parent elephants and their baby. Printed sentiment card: 'Steady and strong this family bond will always live on'. H12.5cm x W14cm x D7.5cm.</p>",The Cosy Cairn,Home & Garden > Decor,Ornaments & Figurines,"ornaments, elephant, family, gift, sentiment",TRUE,Active,S03720324,,Title,Default Title,,,,,,,,,15.00,,,10.00,TRUE,,,,,,,shopify,0,DENY,400,g,TRUE,manual,,1,Elephant Family Ornament,,FALSE,Elephant Family Ornament | The Cosy Cairn,Elephant family ornament with sentiment card. Perfect family gift.,,Home & Garden > Decor,,,,,,,New,FALSE,Ornaments,Gift,,,
Crescent Moon Trinket Dish,crescent-moon-trinket-dish,"<p>Black crescent moon trinket dish with a contemporary triple moon design. Perfect for storing small jewellery such as rings and earrings. H1.5cm x W10cm x D12cm.</p>",The Cosy Cairn,Home & Garden > Decor,Home Décor & Accessories,"home-decor, trinket-dish, moon, celestial, jewellery-storage",TRUE,Active,S03720458,,Title,Default Title,,,,,,,,,7.99,,,4.00,TRUE,,,,,,,shopify,80,DENY,120,g,TRUE,manual,,1,Crescent Moon Trinket Dish,,FALSE,Crescent Moon Trinket Dish | The Cosy Cairn,Black crescent moon trinket dish with triple moon design for jewellery storage.,,Home & Garden > Decor,,,,,,,New,FALSE,Home Decor,,,,
Silent Nights Starry Skies Trinket Dish,silent-nights-starry-skies-trinket-dish,"<p>Keep your treasured trinkets safe with this celestial-inspired ceramic dish featuring a deep navy background with golden starry details and the phrase 'Silent Nights Starry Skies'.</p>",The Cosy Cairn,Home & Garden > Decor,Home Décor & Accessories,"home-decor, trinket-dish, celestial, stars, christmas",TRUE,Active,S03724745,,Title,Default Title,,,,,,,,,8.99,,,4.00,TRUE,,,,,,,shopify,60,DENY,140,g,TRUE,manual,,1,Silent Nights Starry Skies Trinket Dish,,FALSE,Silent Nights Starry Skies Trinket Dish | The Cosy Cairn,Navy gold starry skies ceramic trinket dish.,,Home & Garden > Decor,,,,,,,New,FALSE,Home Decor,,,,
Silver Disco Ball Vase,silver-disco-ball-vase,"<p>Add a touch of retro sparkle to your space with this silver disco ball shaped ceramic flower vase. Catches the light beautifully while displaying flowers. Perfect for adding a fun, groovy vibe to the home.</p>",The Cosy Cairn,Home & Garden > Decor,Home Décor & Accessories,"home-decor, vase, disco, retro, flowers, gift",TRUE,Active,S03724299,,Title,Default Title,,,,,,,,,11.99,,,6.00,TRUE,,,,,,,shopify,30,DENY,680,g,TRUE,manual,,1,Silver Disco Ball Vase,,FALSE,Silver Disco Ball Vase | The Cosy Cairn,Silver ceramic disco ball shaped flower vase. Retro statement home decor.,,Home & Garden > Decor,,,,,,,New,FALSE,Home Decor,,,,
Natural Acacia Wood Angel,natural-acacia-wood-angel,"<p>Expertly handcarved from acacia wood, this freestanding angel ornament shows off the natural grains in the wood. A simple but timeless piece. H50cm x W20.5cm x D6cm.</p>",The Cosy Cairn,Home & Garden > Decor,Home Décor & Accessories,"home-decor, angel, wood, handcarved, spiritual, gift",TRUE,Active,S03721994,,Title,Default Title,,,,,,,,,39.99,,,33.00,TRUE,,,,,,,shopify,5,DENY,1650,g,TRUE,manual,,1,Natural Acacia Wood Angel,,FALSE,Natural Acacia Wood Angel | The Cosy Cairn,Handcarved acacia wood freestanding angel ornament 50cm.,,Home & Garden > Decor,,,,,,,New,FALSE,Home Decor,Gift,,,
Build Your Own Crystal Necklace Kit,build-your-own-crystal-necklace-kit,"<p>Start every day with a different pendant with this build your own crystal necklace kit. Includes 4 tumblestones (amethyst, rose quartz, clear quartz, hematite) and a nickel-free spiral cage necklace. Presented in matching gift box.</p>",The Cosy Cairn,Apparel & Accessories > Jewelry,Crystals & Spiritual Gifts,"crystals, jewellery, necklace, gift-set, new-in",TRUE,Active,S03721591,,Title,Default Title,,,,,,,,,10.99,,,5.00,TRUE,,,,,,,shopify,80,DENY,30,g,TRUE,manual,,1,Build Your Own Crystal Necklace Kit,,FALSE,Build Your Own Crystal Necklace Kit | The Cosy Cairn,Crystal necklace kit with 4 tumblestones and spiral cage pendant. Swap daily.,,Apparel & Accessories > Jewelry,,,,,,,New,FALSE,Crystals,Gift,,,
